"","logFC","logCPM","F","PValue","FDR"
"CASC15",2.27800845107821,0.721586918007206,9.6503481128094,0.00410219656762506,0.0256632073370055
"PPT1",-1.58164502766641,6.38815873915861,9.64871365483388,0.00410495216135974,0.0256632073370055
"CDH4",2.64992050893264,2.16952166248239,9.6485769450167,0.00410518273601397,0.0256632073370055
"C8orf49",3.43381144250569,0.265390935243213,9.64790247203923,0.00410632050602731,0.0256632073370055
"FAM157A",-1.66915563896915,2.87883310394616,9.64753880565546,0.00410693411682346,0.0256632073370055
"RTKN",2.15153850178025,1.62030690593505,9.64711711408082,0.0041076457568041,0.0256632073370055
"SYNJ1",-0.573249687905231,4.8178117936571,9.64615721068551,0.00410926617051679,0.0256632073370055
"TRIM67",2.75881622458002,1.9187885602182,9.6454597006321,0.00411044407036103,0.0256632073370055
"CXADR",2.24899815344816,1.0133210118141,9.64492767148125,0.00411134276397731,0.0256632073370055
"AXL",2.35194350760631,2.57287749634394,9.64316853885859,0.00411431576692032,0.0256632073370055
"LGALS14",3.41672436284853,-0.263905452581218,9.64302568867879,0.00411455729109299,0.0256632073370055
"GSR",-0.780001582632838,5.26738335601093,9.64300090173232,0.0041145992012199,0.0256632073370055
"EFR3B",2.66921675931139,2.50031888533954,9.64276187370389,0.00411500337689238,0.0256632073370055
